Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1450;1301;3038;0;3605;65535 
1453;1305;3075;0;3605;65535 
1465;1310;3057;0;3605;65535 
1468;1315;3043;0;3605;65535 
1446;1320;3037;0;3605;65535 
1444;1324;3032;0;3605;65535 
1449;1328;3069;0;3605;65535 
1451;1333;3037;0;3605;65535 
1445;1338;3031;0;3605;65535 
1401;1343;3026;0;3605;65535 
1440;1348;3062;0;3605;65535 
1404;1352;3044;0;3605;65535 
1463;1356;3032;0;3605;65535 
1422;1361;3021;0;3605;65535 
1380;1366;3058;0;3605;65535 
1400;1371;3040;0;3605;65535 
1437;1375;3027;0;3605;65535 
1402;1380;3022;0;3605;65535 
1410;1384;3017;0;3605;65535 
1434;1389;3036;0;3605;65535 
1417;1393;3022;0;3605;65535 
1431;1398;3017;0;3605;65535 
1427;1403;3012;0;3605;65535 
1477;1408;3043;0;3605;65535 
1442;1412;3035;0;3605;65535 
1497;1416;3017;0;3605;65535 
1436;1421;3006;0;3605;65535 
1427;1426;3042;0;3605;65535 
1459;1431;3025;0;3605;65535 
1444;1436;3010;0;3605;65535 
1412;1440;3005;0;3605;65535 
1405;1444;3001;0;3605;65535 
1400;1449;3019;0;3605;65535 
1373;1454;3007;0;3605;65535 
1422;1459;2999;0;3605;65535 
1412;1464;2996;0;3605;65535 
1434;1468;3032;0;3605;65535 
1416;1472;3012;0;3605;65535 
1458;1477;2997;0;3605;65535 
1378;1482;2997;0;3605;65535 
1413;1487;3029;0;3605;65535 
1428;1492;3011;0;3605;65535 
1476;1496;2997;0;3605;65535 
1454;1500;2993;0;3605;65535 
1452;1505;3024;0;3605;65535 
1446;1510;3007;0;3605;65535 
1469;1515;2992;0;3605;65535 
1412;1520;2989;0;3605;65535 
1400;1524;2984;0;3605;65535 
1415;1529;3003;0;3605;65535 
1409;1533;2989;0;3605;65535 
1408;1538;2985;0;3605;65535 
1399;1543;2981;0;3605;65535 
1434;1548;3016;0;3605;65535 
1424;1552;3000;0;3605;65535 
1445;1557;2981;0;3605;65535 
1348;1562;2977;0;3605;65535 
1425;1567;3014;0;3605;65535 
1464;1571;2996;0;3605;65535 
1397;1576;2983;0;3605;65535 
1408;1580;2978;0;3605;65535 
1387;1585;3010;0;3605;65535 
1373;1590;2993;0;3605;65535 
1405;1595;2979;0;3605;65535 
1409;1600;2976;0;3605;65535 
1376;1604;2970;0;3605;65535 
1415;1608;3008;0;3605;65535 
1358;1613;2976;0;3605;65535 
1391;1618;2973;0;3605;65535 
1405;1623;2968;0;3605;65535 
1434;1628;3004;0;3605;65535 
1378;1632;2986;0;3605;65535 
1426;1637;2969;0;3605;65535 
1370;1642;2963;0;3605;65535 
1395;1647;3000;0;3605;65535 
1414;1652;2982;0;3605;65535 
1383;1656;2969;0;3605;65535 
1367;1660;2965;0;3605;65535 
1360;1665;2997;0;3605;65535 
1370;1670;2979;0;3605;65535 
1391;1675;2966;0;3605;65535 
1363;1680;2962;0;3605;65535 
1353;1684;2958;0;3605;65535 
1369;1689;2977;0;3605;65535 
1327;1694;2963;0;3605;65535 
1374;1699;2960;0;3605;65535 
1362;1704;2955;0;3605;65535 
1332;1708;2991;0;3605;65535 
1338;1712;2974;0;3605;65535 
1381;1717;2957;0;3605;65535 
1322;1722;2953;0;3605;65535 
1392;1727;2989;0;3605;65535 
1393;1732;2972;0;3605;65535 
1423;1736;2959;0;3605;65535 
1372;1741;2950;0;3605;65535 
1313;1746;2987;0;3605;65535 
1375;1751;2971;0;3605;65535 
1405;1756;2958;0;3605;65535 
1401;1760;2953;0;3605;65535 
1392;1764;2944;0;3605;65535 
1362;1769;2968;0;3605;65535 
1375;1774;2956;0;3605;65535 
1379;1779;2950;0;3605;65535 
1329;1784;2946;0;3605;65535 
1394;1788;2983;0;3605;65535 
1381;1793;2953;0;3605;65535 
1389;1798;2949;0;3605;65535 
1351;1803;2944;0;3605;65535 
1363;1808;2981;0;3605;65535 
1345;1812;2965;0;3605;65535 
1412;1817;2948;0;3605;65535 
1322;1822;2943;0;3605;65535 
1395;1827;2980;0;3605;65535 
1431;1832;2962;0;3605;65535 
1384;1836;2949;0;3605;65535 
1326;1841;2941;0;3605;65535 
1287;1845;2970;0;3605;65535 
1351;1850;2968;0;3605;65535 
1379;1855;2948;0;3605;65535 
1336;1860;2944;0;3605;65535 
1372;1864;2939;0;3605;65535 
1358;1869;2958;0;3605;65535 
1325;1874;2946;0;3605;65535 
1338;1879;2941;0;3605;65535 
1307;1884;2938;0;3605;65535 
1335;1888;2974;0;3605;65535 
1343;1893;2945;0;3605;65535 
1367;1898;2940;0;3605;65535 
1368;1903;2936;0;3605;65535 
1395;1908;2973;0;3605;65535 
1350;1912;2955;0;3605;65535 
1379;1917;2939;0;3605;65535 
1313;1922;2935;0;3605;65535 
1359;1927;2970;0;3605;65535 
1391;1932;2955;0;3605;65535 
1367;1936;2942;0;3605;65535 
1347;1941;2934;0;3605;65535 
1319;1945;2969;0;3605;65535 
1338;1951;2952;0;3605;65535 
1334;1955;2940;0;3605;65535 
1304;1960;2936;0;3605;65535 
1340;1964;2927;0;3605;65535 
1306;1969;2951;0;3605;65535 
1309;1974;2939;0;3605;65535 
1326;1979;2926;0;3605;65535 
1302;1984;2939;0;3605;65535 
1336;1988;2966;0;3605;65535 
1330;1993;2934;0;3605;65535 
1325;1998;2935;0;3605;65535 
1299;2003;2928;0;3605;65535 
1337;2008;2965;0;3605;65535 
1276;2012;2948;0;3605;65535 
1343;2017;2931;0;3605;65535 
1272;2022;2928;0;3605;65535 
1342;2027;2964;0;3605;65535 
1344;2032;2947;0;3605;65535 
1361;2036;2934;0;3605;65535 
1359;2041;2918;0;3605;65535 
1320;2046;2970;0;3605;65535 
1384;2051;2946;0;3605;65535 
1380;2056;2933;0;3605;65535 
1364;2060;2928;0;3605;65535 
1388;2065;2960;0;3605;65535 
1356;2070;2945;0;3605;65535 
1359;2075;2932;0;3605;65535 
1327;2080;2927;0;3605;65535 
1362;2084;2924;0;3605;65535 
1400;2089;2943;0;3605;65535 
1348;2093;2930;0;3605;65535 
1342;2099;2926;0;3605;65535 
1339;2104;2923;0;3605;65535 
1293;2108;2958;0;3605;65535 
1292;2112;2943;0;3605;65535 
1334;2117;2926;0;3605;65535 
1318;2122;2924;0;3605;65535 
1386;2127;2959;0;3605;65535 
1323;2132;2942;0;3605;65535 
1357;2136;2930;0;3605;65535 
1319;2141;2919;0;3605;65535 
1338;2146;2961;0;3605;65535 
1379;2151;2942;0;3605;65535 
1322;2156;2929;0;3605;65535 
1356;2160;2925;0;3605;65535 
1350;2165;2957;0;3605;65535 
1349;2170;2941;0;3605;65535 
1390;2175;2927;0;3605;65535 
1324;2180;2924;0;3605;65535 
1372;2184;2919;0;3605;65535 
1352;2189;2939;0;3605;65535 
1351;2194;2922;0;3605;65535 
1366;2199;2927;0;3605;65535 
1328;2204;2918;0;3605;65535 
1361;2208;2954;0;3605;65535 
1350;2213;2925;0;3605;65535 
1337;2218;2920;0;3605;65535 
1339;2223;2918;0;3605;65535 
1339;2228;2953;0;3605;65535 
1319;2232;2936;0;3605;65535 
1359;2237;2920;0;3605;65535 
1283;2242;2916;0;3605;65535 
1353;2247;2953;0;3605;65535 
1346;2252;2936;0;3605;65535 
1379;2256;2919;0;3605;65535 
1348;2261;2915;0;3605;65535 
1337;2266;2951;0;3605;65535 
1362;2271;2933;0;3605;65535 
1336;2276;2920;0;3605;65535 
1347;2280;2917;0;3605;65535 
