Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1755;4814;461;0;2248;11081 
1757;4810;451;0;2248;11081 
1743;4807;458;0;2248;11081 
1766;4803;459;0;2248;11081 
1782;4800;458;0;2248;11081 
1751;4797;458;0;2248;11081 
1647;4793;460;0;2248;11081 
1773;4790;451;0;2248;11081 
1778;4786;457;0;2248;11081 
1651;4782;458;0;2248;11081 
1779;4779;457;0;2248;11081 
1760;4775;459;0;2248;11081 
1673;4772;450;0;2248;11081 
1696;4769;450;0;2248;11081 
1767;4766;455;0;2248;11081 
1696;4762;457;0;2248;11081 
1736;4758;455;0;2248;11081 
1756;4754;458;0;2248;11081 
1764;4751;448;0;2248;11081 
1720;4747;455;0;2248;11081 
1806;4744;455;0;2248;11081 
1738;4741;455;0;2248;11081 
1742;4737;454;0;2248;11081 
1704;4734;456;0;2248;11081 
1779;4730;447;0;2248;11081 
1760;4726;453;0;2248;11081 
1679;4723;454;0;2248;11081 
1809;4719;453;0;2248;11081 
1788;4716;455;0;2248;11081 
1696;4713;455;0;2248;11081 
1749;4709;446;0;2248;11081 
1773;4706;451;0;2248;11081 
1715;4702;453;0;2248;11081 
1779;4698;450;0;2248;11081 
1782;4694;453;0;2248;11081 
1766;4691;443;0;2248;11081 
1750;4687;449;0;2248;11081 
1809;4684;450;0;2248;11081 
1748;4681;450;0;2248;11081 
1739;4677;447;0;2248;11081 
1669;4674;450;0;2248;11081 
1746;4670;441;0;2248;11081 
1741;4666;445;0;2248;11081 
1642;4662;444;0;2248;11081 
1768;4659;448;0;2248;11081 
1750;4655;447;0;2248;11081 
1686;4652;437;0;2248;11081 
1696;4648;444;0;2248;11081 
1740;4645;444;0;2248;11081 
1700;4641;444;0;2248;11081 
1724;4638;443;0;2248;11081 
1707;4634;445;0;2248;11081 
1723;4630;437;0;2248;11081 
1710;4626;442;0;2248;11081 
1649;4623;443;0;2248;11081 
1758;4619;440;0;2248;11081 
1731;4616;447;0;2248;11081 
1664;4612;435;0;2248;11081 
1725;4609;435;0;2248;11081 
1741;4605;442;0;2248;11081 
1681;4602;443;0;2248;65535 
1734;4598;441;0;2248;65535 
1713;4594;441;0;2248;65535 
1709;4590;438;0;2248;65535 
1694;4587;439;0;2248;65535 
1655;4583;445;0;2248;65535 
1750;4580;441;0;2248;65535 
1710;4576;444;0;2248;65535 
1601;4573;444;0;2248;65535 
1716;4569;436;0;2248;65535 
1693;4566;441;0;2248;65535 
1629;4562;442;0;2248;65535 
1688;4558;442;0;2248;65535 
1734;4554;444;0;2248;65535 
1721;4551;435;0;2248;65535 
1648;4547;441;0;2248;65535 
1672;4544;442;0;2248;65535 
1692;4540;441;0;2248;65535 
1624;4537;441;0;2248;65535 
1593;4533;443;0;2248;65535 
1701;4530;435;0;2248;65535 
1691;4526;440;0;2248;65535 
1631;4522;439;0;2248;65535 
1655;4518;441;0;2248;65535 
1662;4514;442;0;2248;65535 
1642;4511;434;0;2248;65535 
1600;4507;439;0;2248;65535 
1665;4504;439;0;2248;65535 
1661;4500;439;0;2248;65535 
1622;4497;439;0;2248;65535 
1555;4493;440;0;2248;65535 
1707;4490;431;0;2248;65535 
1714;4486;440;0;2248;65535 
1613;4482;436;0;2248;65535 
1672;4478;440;0;2248;65535 
1682;4474;440;0;2248;65535 
1670;4471;431;0;2248;65535 
1645;4467;438;0;2248;65535 
1651;4464;438;0;2248;65535 
1663;4460;437;0;2248;65535 
1631;4457;437;0;2248;65535 
1597;4453;439;0;2248;65535 
1736;4449;431;0;2248;65535 
1713;4446;437;0;2248;65535 
1623;4442;437;0;2248;65535 
1693;4438;436;0;2248;65535 
1713;4434;439;0;2248;65535 
1707;4431;430;0;2248;65535 
1664;4427;436;0;2248;65535 
1661;4423;437;0;2248;65535 
1703;4420;436;0;2248;65535 
1653;4416;435;0;2248;65535 
1619;4413;435;0;2248;65535 
1714;4409;433;0;2248;65535 
1703;4406;436;0;2248;65535 
1646;4402;436;0;2248;65535 
1670;4398;435;0;2248;65535 
1684;4394;437;0;2248;65535 
1673;4390;429;0;2248;65535 
1662;4387;435;0;2248;65535 
1615;4383;436;0;2248;65535 
1690;4379;434;0;2248;65535 
1684;4376;435;0;2248;65535 
1620;4372;429;0;2248;65535 
1667;4369;429;0;2248;65535 
1672;4365;434;0;2248;65535 
1614;4362;434;0;2248;65535 
1661;4358;430;0;2248;65535 
1641;4354;439;0;2248;65535 
1681;4350;427;0;2248;65535 
1656;4346;433;0;2248;65535 
1567;4343;433;0;2248;65535 
1698;4339;432;0;2248;65535 
1685;4335;435;0;2248;65535 
1637;4332;426;0;2248;65535 
1651;4328;432;0;2248;65535 
1647;4325;432;0;2248;65535 
1603;4321;433;0;2248;65535 
1597;4317;430;0;2248;65535 
1579;4314;435;0;2248;65535 
1685;4310;425;0;2248;65535 
1661;4306;432;0;2248;65535 
1582;4302;432;0;2248;65535 
1641;4298;431;0;2248;65535 
1623;4295;433;0;2248;65535 
1639;4291;426;0;2248;65535 
1606;4287;430;0;2248;65535 
1598;4284;433;0;2248;65535 
1627;4280;431;0;2248;65535 
1628;4277;431;0;2248;65535 
1553;4273;433;0;2248;65535 
1665;4269;426;0;2248;65535 
1643;4266;431;0;2248;65535 
1568;4262;433;0;2248;65535 
1632;4258;429;0;2248;65535 
1618;4254;436;0;2248;65535 
1611;4250;426;0;2248;65535 
1586;4247;432;0;2248;65535 
1518;4243;432;0;2248;65535 
1612;4239;431;0;2248;65535 
1616;4236;431;0;2248;65535 
1590;4232;428;0;2248;65535 
1576;4228;432;0;2248;65535 
1599;4225;432;0;2248;65535 
1564;4221;431;0;2248;65535 
1562;4218;430;0;2248;65535 
1503;4214;433;0;2248;65535 
1639;4210;424;0;2248;65535 
1635;4206;429;0;2248;65535 
1502;4202;430;0;2248;65535 
1588;4198;428;0;2248;65535 
1618;4195;431;0;2248;65535 
1614;4191;422;0;2248;65535 
1612;4187;428;0;2248;65535 
1633;4184;428;0;2248;65535 
1600;4180;427;0;2248;65535 
1557;4176;430;0;2248;65535 
1534;4173;430;0;2248;65535 
1632;4169;421;0;2248;65535 
1647;4165;427;0;2248;65535 
1562;4162;424;0;2248;65535 
1618;4158;428;0;2248;65535 
1604;4154;428;0;2248;65535 
1634;4150;423;0;2248;65535 
1580;4146;427;0;2248;65535 
1492;4142;428;0;2248;65535 
1615;4139;427;0;2248;65535 
1619;4135;429;0;2248;65535 
1595;4131;421;0;2248;65535 
1576;4128;427;0;2248;65535 
1603;4124;429;0;2248;65535 
1578;4120;427;0;2248;65535 
1591;4117;427;0;2248;65535 
1501;4113;430;0;2248;65535 
1623;4109;422;0;2248;65535 
1625;4106;425;0;2248;65535 
1539;4102;432;0;2248;65535 
1608;4098;428;0;2248;65535 
1604;4094;430;0;2248;65535 
1614;4090;422;0;2248;65535 
1590;4086;428;0;2248;65535 
1499;4083;428;0;2248;65535 
1650;4079;427;0;2248;65535 
1645;4075;428;0;2248;65535 
1572;4072;425;0;2248;65535 
1555;4068;427;0;2248;65535 
1569;4065;427;0;2248;65535 
1576;4061;428;0;2248;65535 
1569;4057;427;0;2248;65535 
1487;4053;429;0;2248;65535 
1583;4050;421;0;2248;65535 
1594;4046;426;0;2248;65535 
1551;4042;428;0;2248;65535 
1595;4038;426;0;2248;65535 
1585;4034;428;0;2248;65535 
1615;4030;420;0;2248;65535 
1544;4027;425;0;2248;65535 
1514;4023;427;0;2248;65535 
1611;4019;424;0;2248;65535 
1592;4016;427;0;2248;65535 
1501;4012;419;0;2248;65535 
1568;4008;425;0;2248;65535 
1590;4005;425;0;2248;65535 
1544;4001;425;0;2248;65535 
1557;3997;423;0;2248;65535 
1441;3993;426;0;2248;65535 
1599;3990;418;0;2248;65535 
1591;3986;424;0;2248;65535 
1538;3982;424;0;2248;65535 
1583;3978;423;0;2248;65535 
1573;3974;422;0;2248;65535 
1572;3970;420;0;2248;65535 
1552;3967;422;0;2248;65535 
1478;3963;422;0;2248;65535 
1596;3959;424;0;2248;65535 
1559;3955;424;0;2248;65535 
1549;3951;415;0;2248;65535 
1583;3948;423;0;2248;65535 
1570;3944;422;0;2248;65535 
1572;3940;419;0;2248;65535 
1541;3937;419;0;2248;65535 
1432;3933;426;0;2248;65535 
1554;3929;416;0;2248;65535 
1573;3926;421;0;2248;65535 
1496;3922;422;0;2248;65535 
1573;3918;421;0;2248;65535 
1519;3914;424;0;2248;65535 
1574;3910;415;0;2248;65535 
1565;3906;422;0;2248;65535 
1492;3902;421;0;2248;65535 
1583;3898;421;0;2248;65535 
1601;3895;423;0;2248;65535 
1590;3891;415;0;2248;65535 
1543;3887;420;0;2248;65535 
1553;3883;422;0;2248;65535 
1594;3880;420;0;2248;65535 
1610;3876;422;0;2248;65535 
1501;3872;415;0;2248;65535 
1577;3869;415;0;2248;65535 
1585;3865;421;0;2248;65535 
1520;3861;421;0;2248;65535 
1528;3857;422;0;2248;65535 
1451;3854;423;0;2248;65535 
1630;3850;416;0;2248;65535 
1616;3846;422;0;2248;65535 
1521;3842;423;0;2248;65535 
1571;3838;421;0;2248;65535 
1544;3834;427;0;2248;65535 
1578;3830;417;0;2248;65535 
1583;3827;424;0;2248;65535 
1469;3823;423;0;2248;65535 
1571;3819;426;0;2248;65535 
1550;3815;427;0;2248;65535 
1554;3812;419;0;2248;65535 
1548;3808;425;0;2248;65535 
1540;3804;426;0;2248;65535 
1521;3801;426;0;2248;65535 
1533;3797;424;0;2248;65535 
1461;3793;428;0;2248;65535 
1599;3790;421;0;2248;65535 
1590;3786;426;0;2248;65535 
1504;3782;428;0;2248;65535 
1579;3778;426;0;2248;65535 
1597;3774;429;0;2248;65535 
1599;3770;418;0;2248;65535 
1553;3767;428;0;2248;65535 
1534;3763;428;0;2248;65535 
1632;3759;427;0;2248;65535 
1631;3755;428;0;2248;65535 
1565;3752;421;0;2248;65535 
1529;3748;426;0;2248;65535 
1553;3745;426;0;2248;65535 
1525;3741;427;0;2248;65535 
1553;3737;426;0;2248;65535 
1460;3734;428;0;2248;65535 
1597;3730;419;0;2248;65535 
1626;3726;425;0;2248;65535 
1568;3722;426;0;2248;65535 
1574;3718;425;0;2248;65535 
1583;3714;426;0;2248;65535 
1595;3710;418;0;2248;65535 
1587;3707;424;0;2248;65535 
1515;3703;425;0;2248;65535 
1602;3699;423;0;2248;65535 
1601;3695;425;0;2248;65535 
1532;3692;417;0;2248;65535 
1563;3688;423;0;2248;65535 
1557;3684;423;0;2248;65535 
1511;3681;423;0;2248;65535 
1525;3677;422;0;2248;65535 
1489;3673;425;0;2248;65535 
1621;3670;416;0;2248;65535 
1618;3666;422;0;2248;65535 
1565;3662;423;0;2248;65535 
1603;3658;422;0;2248;65535 
1555;3654;424;0;2248;65535 
1586;3650;416;0;2248;65535 
1586;3646;421;0;2248;65535 
1524;3642;422;0;2248;65535 
1627;3639;423;0;2248;65535 
1619;3635;423;0;2248;65535 
1608;3631;416;0;2248;65535 
1587;3627;422;0;2248;65535 
1619;3624;422;0;2248;65535 
1609;3620;421;0;2248;65535 
1598;3616;424;0;2248;65535 
1538;3613;424;0;2248;65535 
1598;3609;415;0;2248;65535 
1598;3605;422;0;2248;65535 
1547;3601;422;0;2248;65535 
1580;3598;421;0;2248;65535 
1529;3594;423;0;2248;65535 
1651;3590;415;0;2248;65535 
1652;3586;420;0;2248;65535 
1529;3582;423;0;2248;65535 
1604;3578;420;0;2248;65535 
1617;3574;421;0;2248;65535 
1618;3571;417;0;2248;65535 
1618;3567;418;0;2248;65535 
1546;3563;423;0;2248;65535 
1604;3559;420;0;2248;65535 
1595;3555;421;0;2248;65535 
1573;3552;416;0;2248;65535 
1590;3548;419;0;2248;65535 
1588;3544;422;0;2248;65535 
1552;3541;422;0;2248;65535 
1558;3537;420;0;2248;65535 
1519;3533;422;0;2248;65535 
1645;3529;415;0;2248;65535 
1632;3526;420;0;2248;65535 
1556;3522;423;0;2248;65535 
1574;3518;421;0;2248;65535 
1595;3514;424;0;2248;65535 
