Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1353;3487;393;0;8371;65535 
1439;3491;393;0;8371;65535 
1486;3495;397;0;8371;65535 
1437;3499;395;0;8371;65535 
1473;3504;392;0;8371;65535 
1372;3508;392;0;8371;65535 
1432;3512;392;0;8371;65535 
1439;3516;396;0;8371;65535 
1411;3520;394;0;8371;65535 
1426;3524;391;0;8371;65535 
1314;3528;391;0;8371;65535 
1402;3532;391;0;8371;65535 
1395;3536;395;0;8371;65535 
1427;3540;392;0;8371;65535 
1458;3544;391;0;8371;65535 
1367;3548;390;0;8371;65535 
1421;3552;389;0;8371;65535 
1401;3556;394;0;8371;65535 
1422;3560;392;0;8371;65535 
1500;3564;389;0;8371;65535 
1405;3568;389;0;8371;65535 
1433;3572;387;0;8371;65535 
1446;3576;393;0;8371;65535 
1464;3580;390;0;8371;65535 
1492;3584;388;0;8371;65535 
1437;3588;388;0;8371;65535 
1468;3593;391;0;8371;65535 
1395;3597;389;0;8371;65535 
1437;3601;387;0;8371;65535 
1424;3605;386;0;8371;65535 
1399;3609;385;0;8371;65535 
1425;3613;390;0;8371;65535 
1345;3617;388;0;8371;65535 
1381;3621;385;0;8371;65535 
1365;3626;385;0;8371;65535 
1376;3630;384;0;8371;65535 
1404;3634;389;0;8371;65535 
1348;3638;387;0;8371;65535 
1414;3642;384;0;8371;65535 
1335;3647;384;0;8371;65535 
1367;3651;384;0;8371;65535 
1417;3655;388;0;8371;65535 
1381;3659;385;0;8371;65535 
1437;3663;384;0;8371;65535 
1294;3667;383;0;8371;65535 
1343;3672;382;0;8371;65535 
1359;3676;387;0;8371;65535 
1344;3680;385;0;8371;65535 
1381;3684;383;0;8371;65535 
1315;3688;382;0;8371;65535 
1345;3692;382;0;8371;65535 
1351;3696;386;0;8371;65535 
1351;3700;384;0;8371;65535 
1411;3704;382;0;8371;65535 
1347;3708;381;0;8371;65535 
1360;3712;381;0;8371;65535 
1345;3717;383;0;8371;65535 
1385;3721;381;0;8371;65535 
1346;3725;381;0;8371;65535 
1344;3729;380;0;8371;65535 
1364;3733;384;0;8371;65535 
1311;3738;384;0;8371;65535 
1375;3742;380;0;8371;65535 
1302;3746;380;0;8371;65535 
1319;3750;380;0;8371;65535 
1381;3755;384;0;8371;65535 
1350;3759;382;0;8371;65535 
1405;3763;380;0;8371;65535 
1291;3767;379;0;8371;65535 
1357;3772;379;0;8371;65535 
1392;3776;383;0;8371;65535 
1341;3780;382;0;8371;65535 
1377;3784;380;0;8371;65535 
1282;3788;379;0;8371;65535 
1333;3792;378;0;8371;65535 
1312;3796;383;0;8371;65535 
1334;3800;380;0;8371;65535 
1402;3804;380;0;8371;65535 
1350;3809;378;0;8371;65535 
1354;3813;382;0;8371;65535 
1298;3817;380;0;8371;65535 
1306;3821;379;0;8371;65535 
1262;3826;378;0;8371;65535 
1230;3830;378;0;8371;65535 
1327;3834;382;0;8371;65535 
1239;3838;380;0;8371;65535 
1295;3843;378;0;8371;65535 
1222;3847;379;0;8371;65535 
1287;3851;377;0;8371;65535 
1327;3855;382;0;8371;65535 
1261;3860;380;0;8371;65535 
1338;3864;378;0;8371;65535 
1199;3868;378;0;8371;65535 
1259;3872;378;0;8371;65535 
1249;3876;382;0;8371;65535 
1274;3880;380;0;8371;65535 
1321;3884;378;0;8371;65535 
1219;3888;378;0;8371;65535 
1284;3893;382;0;8371;65535 
1229;3897;379;0;8371;65535 
1297;3901;378;0;8371;65535 
1222;3905;378;0;8371;65535 
1168;3909;377;0;8371;65535 
1253;3914;382;0;8371;65535 
1227;3918;380;0;8371;65535 
1275;3922;378;0;8371;65535 
1192;3927;377;0;8371;65535 
1270;3931;378;0;8371;65535 
