Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1653;25491;3344;0;26627;65535 
1616;25496;3340;0;26627;65535 
1573;25500;3334;0;26627;65535 
1646;25504;3373;0;26627;65535 
1599;25508;3350;0;26627;65535 
1679;25512;3345;0;26627;65535 
1616;25516;3333;0;26627;65535 
1638;25520;3327;0;26627;65535 
1626;25524;3367;0;26627;65535 
1605;25529;3330;0;26627;65535 
1681;25533;3325;0;26627;65535 
1578;25537;3318;0;26627;65535 
1569;25541;3359;0;26627;65535 
1525;25546;3341;0;26627;65535 
1582;25550;3326;0;26627;65535 
1652;25554;3321;0;26627;65535 
1616;25559;3314;0;26627;65535 
1677;25563;3355;0;26627;65535 
1656;25567;3337;0;26627;65535 
1685;25571;3321;0;26627;65535 
1650;25576;3314;0;26627;65535 
1593;25580;3309;0;26627;65535 
1640;25584;3349;0;26627;65535 
1585;25588;3330;0;26627;65535 
1680;25592;3314;0;26627;65535 
1615;25596;3308;0;26627;65535 
1616;25600;3304;0;26627;65535 
1579;25605;3323;0;26627;65535 
1582;25609;3309;0;26627;65535 
1666;25613;3303;0;26627;65535 
1566;25617;3295;0;26627;65535 
1581;25622;3337;0;26627;65535 
1580;25626;3319;0;26627;65535 
1623;25631;3302;0;26627;65535 
1628;25635;3296;0;26627;65535 
1595;25639;3293;0;26627;65535 
1634;25643;3331;0;26627;65535 
1614;25648;3314;0;26627;65535 
1642;25652;3299;0;26627;65535 
1583;25656;3294;0;26627;65535 
1589;25660;3289;0;26627;65535 
1626;25664;3330;0;26627;65535 
1592;25668;3311;0;26627;65535 
1684;25673;3285;0;26627;65535 
1614;25677;3296;0;26627;65535 
1601;25681;3329;0;26627;65535 
1558;25685;3311;0;26627;65535 
1566;25690;3297;0;26627;65535 
1608;25694;3292;0;26627;65535 
1575;25699;3289;0;26627;65535 
1624;25703;3329;0;26627;65535 
1618;25707;3309;0;26627;65535 
1632;25711;3295;0;26627;65535 
1597;25716;3291;0;26627;65535 
1565;25720;3284;0;26627;65535 
1609;25724;3323;0;26627;65535 
1571;25728;3306;0;26627;65535 
1666;25732;3290;0;26627;65535 
1596;25736;3285;0;26627;65535 
1627;25741;3319;0;26627;65535 
1578;25745;3299;0;26627;65535 
1546;25749;3285;0;26627;65535 
1608;25754;3279;0;26627;65535 
1549;25758;3273;0;26627;65535 
1610;25762;3310;0;26627;65535 
1575;25767;3291;0;26627;65535 
1607;25771;3276;0;26627;65535 
1588;25776;3270;0;26627;65535 
1566;25780;3264;0;26627;65535 
1626;25784;3303;0;26627;65535 
1569;25788;3283;0;26627;65535 
1663;25792;3267;0;26627;65535 
1610;25796;3262;0;26627;65535 
1588;25801;3294;0;26627;65535 
1566;25805;3276;0;26627;65535 
1555;25809;3262;0;26627;65535 
1599;25814;3257;0;26627;65535 
1548;25818;3251;0;26627;65535 
1607;25823;3289;0;26627;65535 
1590;25827;3271;0;26627;65535 
1638;25831;3258;0;26627;65535 
1591;25836;3252;0;26627;65535 
1567;25840;3246;0;26627;65535 
1607;25844;3285;0;26627;65535 
1557;25848;3267;0;26627;65535 
1646;25852;3253;0;26627;65535 
1563;25857;3243;0;26627;65535 
1568;25861;3284;0;26627;65535 
1546;25865;3267;0;26627;65535 
1522;25870;3254;0;26627;65535 
1568;25874;3252;0;26627;65535 
1543;25879;3248;0;26627;65535 
1629;25883;3290;0;26627;65535 
1631;25887;3273;0;26627;65535 
1638;25892;3260;0;26627;65535 
1577;25896;3256;0;26627;65535 
1557;25900;3244;0;26627;65535 
1594;25904;3297;0;26627;65535 
1566;25908;3277;0;26627;65535 
1681;25913;3253;0;26627;65535 
1600;25917;3255;0;26627;65535 
1585;25921;3292;0;26627;65535 
1550;25926;3274;0;26627;65535 
1558;25930;3261;0;26627;65535 
1614;25934;3257;0;26627;65535 
1565;25939;3253;0;26627;65535 
1614;25943;3286;0;26627;65535 
1612;25948;3283;0;26627;65535 
1657;25952;3262;0;26627;65535 
1578;25956;3259;0;26627;65535 
1584;25960;3254;0;26627;65535 
1599;25964;3297;0;26627;65535 
1559;25968;3279;0;26627;65535 
1651;25973;3263;0;26627;65535 
1558;25977;3259;0;26627;65535 
1545;25981;3299;0;26627;65535 
1515;25986;3279;0;26627;65535 
1551;25990;3261;0;26627;65535 
1596;25995;3269;0;26627;65535 
1556;25999;3257;0;26627;65535 
1623;26003;3297;0;26627;65535 
1619;26008;3278;0;26627;65535 
1605;26012;3262;0;26627;65535 
1526;26016;3258;0;26627;65535 
1544;26020;3252;0;26627;65535 
1548;26024;3289;0;26627;65535 
1542;26029;3255;0;26627;65535 
1618;26033;3249;0;26627;65535 
1511;26037;3242;0;26627;65535 
1539;26042;3280;0;26627;65535 
1542;26046;3261;0;26627;65535 
1576;26051;3246;0;26627;65535 
1576;26055;3239;0;26627;65535 
1532;26059;3234;0;26627;65535 
1594;26064;3272;0;26627;65535 
1538;26068;3253;0;26627;65535 
1587;26072;3238;0;26627;65535 
1544;26076;3234;0;26627;65535 
1566;26080;3228;0;26627;65535 
1551;26085;3248;0;26627;65535 
1523;26089;3233;0;26627;65535 
